,county_name,zip,lat,lng,city,state_name,avg_risk_score_all
369,Norfolk,2170,42.26644,-71.01621,Quincy,Massachusetts,2.66
370,Norfolk,2171,42.28709,-71.02604,Quincy,Massachusetts,2.34
371,Middlesex,2176,42.45561,-71.05901,Melrose,Massachusetts,2.07
372,Middlesex,2180,42.47396,-71.09705,Stoneham,Massachusetts,1.64
373,Norfolk,2184,42.20386,-71.0022,Braintree,Massachusetts,1.63
374,Norfolk,2186,42.23854,-71.08464,Milton,Massachusetts,1.75
375,Norfolk,2188,42.20724,-70.95764,Weymouth,Massachusetts,1.52
376,Norfolk,2189,42.2111,-70.93135,East Weymouth,Massachusetts,1.64
377,Norfolk,2190,42.16625,-70.95253,South Weymouth,Massachusetts,1.45
378,Norfolk,2191,42.24434,-70.94378,North Weymouth,Massachusetts,2.44
379,Suffolk,2199,42.34748,-71.08199,Boston,Massachusetts,3.25
380,Suffolk,2203,42.36144,-71.05945,Boston,Massachusetts,1.91
381,Suffolk,2210,42.34815,-71.03942,Boston,Massachusetts,6.27
382,Suffolk,2215,42.34741,-71.10276,Boston,Massachusetts,4.16
383,Plymouth,2301,42.07791,-71.04223,Brockton,Massachusetts,1.52
384,Plymouth,2302,42.08792,-70.99864,Brockton,Massachusetts,1.39
385,Norfolk,2322,42.12666,-71.04922,Avon,Massachusetts,1.34
386,Plymouth,2324,41.97272,-70.97498,Bridgewater,Massachusetts,1.41
387,Plymouth,2330,41.87388,-70.7563,Carver,Massachusetts,1.5
388,Plymouth,2332,42.04651,-70.71388,Duxbury,Massachusetts,1.95
389,Plymouth,2333,42.03521,-70.94235,East Bridgewater,Massachusetts,1.41
390,Plymouth,2338,41.99138,-70.86326,Halifax,Massachusetts,1.34
391,Plymouth,2339,42.12241,-70.85665,Hanover,Massachusetts,1.48
392,Plymouth,2341,42.05604,-70.87251,Hanson,Massachusetts,1.36
393,Norfolk,2343,42.14733,-71.00484,Holbrook,Massachusetts,1.38
394,Plymouth,2346,41.88034,-70.87446,Middleboro,Massachusetts,1.44
395,Plymouth,2347,41.83101,-70.9594,Lakeville,Massachusetts,1.48
396,Plymouth,2351,42.11805,-70.95905,Abington,Massachusetts,1.34
397,Bristol,2356,42.05519,-71.12071,North Easton,Massachusetts,1.38
398,Bristol,2357,42.06224,-71.07751,North Easton,Massachusetts,1.0
399,Plymouth,2359,42.06547,-70.8014,Pembroke,Massachusetts,1.38
400,Plymouth,2360,41.87817,-70.63089,Plymouth,Massachusetts,1.59
401,Plymouth,2364,41.98616,-70.74823,Kingston,Massachusetts,1.56
402,Plymouth,2367,41.96345,-70.80975,Plympton,Massachusetts,1.46
403,Norfolk,2368,42.17506,-71.05011,Randolph,Massachusetts,1.42
404,Plymouth,2370,42.1295,-70.91002,Rockland,Massachusetts,1.34
405,Bristol,2375,42.01954,-71.10381,South Easton,Massachusetts,1.57
406,Plymouth,2379,42.02139,-71.0267,West Bridgewater,Massachusetts,1.51
407,Plymouth,2382,42.08,-70.93993,Whitman,Massachusetts,1.28
408,Middlesex,2420,42.45821,-71.21762,Lexington,Massachusetts,1.56
409,Middlesex,2421,42.438,-71.23922,Lexington,Massachusetts,1.58
410,Norfolk,2445,42.32581,-71.13319,Brookline,Massachusetts,2.19
411,Norfolk,2446,42.3435,-71.12179,Brookline,Massachusetts,1.79
412,Middlesex,2451,42.39859,-71.2573,Waltham,Massachusetts,1.67
413,Middlesex,2452,42.39365,-71.2202,Waltham,Massachusetts,1.78
414,Middlesex,2453,42.36918,-71.24101,Waltham,Massachusetts,1.87
415,Norfolk,2457,42.29777,-71.26887,Babson Park,Massachusetts,1.0
416,Middlesex,2458,42.35294,-71.18763,Newton,Massachusetts,1.85
417,Middlesex,2459,42.31515,-71.19174,Newton Center,Massachusetts,1.83
418,Middlesex,2460,42.35206,-71.20835,Newtonville,Massachusetts,2.07
419,Middlesex,2461,42.31693,-71.20875,Newton Highlands,Massachusetts,2.09
420,Middlesex,2462,42.33102,-71.25599,Newton Lower Falls,Massachusetts,2.01
421,Middlesex,2464,42.31274,-71.21981,Newton Upper Falls,Massachusetts,1.21
422,Middlesex,2465,42.34969,-71.22646,West Newton,Massachusetts,1.65
423,Middlesex,2466,42.34541,-71.24759,Auburndale,Massachusetts,2.02
424,Norfolk,2467,42.31725,-71.16096,Chestnut Hill,Massachusetts,1.82
425,Middlesex,2468,42.32777,-71.23142,Waban,Massachusetts,2.26
426,Middlesex,2472,42.37,-71.17713,Watertown,Massachusetts,1.67
427,Middlesex,2474,42.42053,-71.15666,Arlington,Massachusetts,1.61
428,Middlesex,2476,42.41597,-71.17437,Arlington,Massachusetts,1.38
429,Middlesex,2478,42.39602,-71.17955,Belmont,Massachusetts,1.71
430,Norfolk,2481,42.31064,-71.27779,Wellesley Hills,Massachusetts,1.84
431,Norfolk,2482,42.29455,-71.29859,Wellesley,Massachusetts,1.78
432,Norfolk,2492,42.27615,-71.24387,Needham,Massachusetts,1.65
433,Middlesex,2493,42.35893,-71.30009,Weston,Massachusetts,1.84
434,Norfolk,2494,42.29959,-71.2317,Needham Heights,Massachusetts,1.42
435,Barnstable,2532,41.75111,-70.59713,Buzzards Bay,Massachusetts,2.0
436,Barnstable,2534,41.66626,-70.61628,Cataumet,Massachusetts,2.05
437,Dukes,2535,41.34896,-70.74629,Chilmark,Massachusetts,2.04
438,Barnstable,2536,41.59706,-70.56677,East Falmouth,Massachusetts,1.79
439,Barnstable,2537,41.72882,-70.44317,East Sandwich,Massachusetts,2.3
440,Plymouth,2538,41.77872,-70.65077,East Wareham,Massachusetts,1.67
441,Dukes,2539,41.37994,-70.53227,Edgartown,Massachusetts,1.79
442,Barnstable,2540,41.57128,-70.62807,Falmouth,Massachusetts,2.05
443,Barnstable,2542,41.70194,-70.54824,Buzzards Bay,Massachusetts,1.0
444,Dukes,2543,41.48731,-70.74525,Woods Hole,Massachusetts,2.73
445,Barnstable,2553,41.71297,-70.62011,Monument Beach,Massachusetts,1.99
446,Nantucket,2554,41.28555,-70.08043,Nantucket,Massachusetts,2.3
447,Barnstable,2556,41.63903,-70.62521,North Falmouth,Massachusetts,2.14
448,Dukes,2557,41.44218,-70.56648,Oak Bluffs,Massachusetts,1.63
449,Plymouth,2558,41.74453,-70.65377,Onset,Massachusetts,2.57
450,Barnstable,2559,41.69237,-70.61374,Pocasset,Massachusetts,2.42
451,Barnstable,2561,41.76782,-70.53281,Sagamore,Massachusetts,1.33
452,Barnstable,2562,41.78753,-70.52746,Sagamore Beach,Massachusetts,2.38
453,Barnstable,2563,41.71995,-70.4818,Sandwich,Massachusetts,1.9
454,Nantucket,2564,41.26552,-69.98608,Siasconset,Massachusetts,1.79
455,Dukes,2568,41.44341,-70.61534,Vineyard Haven,Massachusetts,1.67
456,Plymouth,2571,41.76184,-70.70138,Wareham,Massachusetts,2.5
457,Dukes,2575,41.39651,-70.65496,West Tisbury,Massachusetts,1.79
458,Plymouth,2576,41.77807,-70.76338,West Wareham,Massachusetts,1.59
459,Nantucket,2584,41.25753,-70.00522,Nantucket,Massachusetts,1.0
460,Barnstable,2601,41.66,-70.29327,Hyannis,Massachusetts,1.63
461,Barnstable,2630,41.69674,-70.3052,Barnstable,Massachusetts,2.26
462,Barnstable,2631,41.74673,-70.06894,Brewster,Massachusetts,1.53
463,Barnstable,2632,41.66074,-70.34826,Centerville,Massachusetts,1.82
464,Barnstable,2633,41.68949,-69.97397,Chatham,Massachusetts,1.94
465,Barnstable,2635,41.62348,-70.44051,Cotuit,Massachusetts,1.62
466,Barnstable,2637,41.70493,-70.27245,Cummaquid,Massachusetts,1.64
467,Barnstable,2638,41.73225,-70.19459,Dennis,Massachusetts,1.7
468,Barnstable,2639,41.66639,-70.13535,Dennis Port,Massachusetts,1.95
469,Barnstable,2641,41.75221,-70.15176,East Dennis,Massachusetts,2.1
470,Barnstable,2642,41.83976,-69.97711,Eastham,Massachusetts,1.81
471,Barnstable,2643,41.75534,-69.94002,East Orleans,Massachusetts,1.72
472,Barnstable,2644,41.68361,-70.51202,Forestdale,Massachusetts,1.61
473,Barnstable,2645,41.70352,-70.06215,Harwich,Massachusetts,1.65
474,Barnstable,2646,41.67103,-70.07144,Harwich Port,Massachusetts,2.19
475,Barnstable,2647,41.63127,-70.30909,Hyannis Port,Massachusetts,1.8
476,Barnstable,2648,41.67237,-70.41545,Marstons Mills,Massachusetts,1.53
477,Barnstable,2649,41.61778,-70.49077,Mashpee,Massachusetts,1.77
478,Barnstable,2650,41.7036,-69.96589,North Chatham,Massachusetts,2.06
479,Barnstable,2652,42.0428,-70.09276,North Truro,Massachusetts,2.42
480,Barnstable,2653,41.76901,-69.9737,Orleans,Massachusetts,1.9
481,Barnstable,2655,41.62972,-70.39263,Osterville,Massachusetts,1.72
482,Barnstable,2657,42.06139,-70.19813,Provincetown,Massachusetts,4.09
483,Barnstable,2659,41.68258,-70.02234,South Chatham,Massachusetts,1.52
484,Barnstable,2660,41.70828,-70.15517,South Dennis,Massachusetts,1.6
485,Barnstable,2663,41.90576,-69.989,South Wellfleet,Massachusetts,2.7
486,Barnstable,2664,41.67486,-70.19446,South Yarmouth,Massachusetts,2.15
487,Barnstable,2666,41.98817,-70.04603,Truro,Massachusetts,2.13
488,Barnstable,2667,41.92937,-70.02074,Wellfleet,Massachusetts,2.16
489,Barnstable,2668,41.70713,-70.36246,West Barnstable,Massachusetts,2.36
490,Barnstable,2670,41.66,-70.17098,West Dennis,Massachusetts,3.85
491,Barnstable,2671,41.66938,-70.11087,West Harwich,Massachusetts,2.24
492,Barnstable,2672,41.6357,-70.31878,West Hyannisport,Massachusetts,1.74
493,Barnstable,2673,41.6557,-70.24447,West Yarmouth,Massachusetts,2.06
494,Barnstable,2675,41.70401,-70.22883,Yarmouth Port,Massachusetts,1.57
495,Bristol,2702,41.78452,-71.06112,Assonet,Massachusetts,1.65
496,Bristol,2703,41.93108,-71.29499,Attleboro,Massachusetts,1.66
497,Dukes,2713,41.42818,-70.89102,Cuttyhunk,Massachusetts,2.21
498,Bristol,2715,41.81681,-71.15064,Dighton,Massachusetts,1.8
499,Bristol,2717,41.75405,-70.98312,East Freetown,Massachusetts,1.61
500,Bristol,2718,41.86902,-71.01128,East Taunton,Massachusetts,1.28
501,Bristol,2719,41.63945,-70.87322,Fairhaven,Massachusetts,2.38
502,Bristol,2720,41.73095,-71.10932,Fall River,Massachusetts,1.28
503,Bristol,2721,41.67451,-71.14869,Fall River,Massachusetts,1.26
504,Bristol,2723,41.69237,-71.1309,Fall River,Massachusetts,1.26
505,Bristol,2724,41.68372,-71.17949,Fall River,Massachusetts,1.17
506,Bristol,2725,41.71253,-71.18426,Somerset,Massachusetts,1.45
507,Bristol,2726,41.76073,-71.14444,Somerset,Massachusetts,1.29
508,Plymouth,2738,41.7092,-70.76362,Marion,Massachusetts,1.97
509,Plymouth,2739,41.6687,-70.81705,Mattapoisett,Massachusetts,2.41
510,Bristol,2740,41.63802,-70.93839,New Bedford,Massachusetts,1.52
511,Bristol,2743,41.71323,-70.90054,Acushnet,Massachusetts,1.18
512,Bristol,2744,41.60789,-70.91286,New Bedford,Massachusetts,1.77
513,Bristol,2745,41.70284,-70.94695,New Bedford,Massachusetts,1.31
514,Bristol,2746,41.66474,-70.945,New Bedford,Massachusetts,1.52
515,Bristol,2747,41.6577,-71.01202,North Dartmouth,Massachusetts,1.51
516,Bristol,2748,41.56096,-70.97963,South Dartmouth,Massachusetts,1.65
517,Bristol,2760,41.97004,-71.33586,North Attleboro,Massachusetts,1.64
518,Norfolk,2762,42.01409,-71.33642,Plainville,Massachusetts,1.56
519,Bristol,2763,41.96666,-71.30743,Attleboro Falls,Massachusetts,1.65
520,Bristol,2764,41.8562,-71.16022,North Dighton,Massachusetts,1.53
521,Bristol,2766,41.96402,-71.18418,Norton,Massachusetts,1.75
522,Bristol,2767,41.93939,-71.05191,Raynham,Massachusetts,1.43
523,Bristol,2769,41.84394,-71.24559,Rehoboth,Massachusetts,1.65
524,Plymouth,2770,41.75875,-70.84048,Rochester,Massachusetts,1.5
525,Bristol,2771,41.83787,-71.31736,Seekonk,Massachusetts,1.33
526,Bristol,2777,41.75699,-71.21208,Swansea,Massachusetts,1.63
527,Bristol,2779,41.83492,-71.07543,Berkley,Massachusetts,1.44
528,Bristol,2780,41.90743,-71.11939,Taunton,Massachusetts,1.49
529,Bristol,2790,41.59967,-71.08266,Westport,Massachusetts,1.64
530,Bristol,2791,41.52262,-71.08266,Westport Point,Massachusetts,2.47
531,Providence,2802,41.95221,-71.4559,Albion,Rhode Island,1.42
532,Washington,2804,41.43546,-71.77196,Ashaway,Rhode Island,1.6
533,Bristol,2806,41.7443,-71.31453,Barrington,Rhode Island,1.98
534,Washington,2807,41.17762,-71.57854,Block Island,Rhode Island,1.93
535,Washington,2808,41.40606,-71.74802,Bradford,Rhode Island,1.49
536,Bristol,2809,41.68266,-71.26938,Bristol,Rhode Island,1.56
537,Washington,2812,41.47625,-71.66094,Carolina,Rhode Island,1.7
538,Washington,2813,41.3971,-71.67003,Charlestown,Rhode Island,2.59
539,Providence,2814,41.89959,-71.69888,Chepachet,Rhode Island,1.72
540,Providence,2815,41.77723,-71.66177,Clayville,Rhode Island,1.21
541,Kent,2816,41.69035,-71.61954,Coventry,Rhode Island,1.61
542,Kent,2817,41.6291,-71.66711,West Greenwich,Rhode Island,1.0
543,Kent,2818,41.64214,-71.49307,East Greenwich,Rhode Island,1.65
544,Washington,2822,41.56736,-71.63348,Exeter,Rhode Island,1.56
545,Providence,2825,41.78212,-71.72596,Foster,Rhode Island,1.51
546,Providence,2826,41.98248,-71.64539,Glendale,Rhode Island,2.11
547,Kent,2827,41.69792,-71.73847,Greene,Rhode Island,1.54
548,Providence,2828,41.87672,-71.56065,Greenville,Rhode Island,1.42
549,Providence,2830,41.98016,-71.6484,Harrisville,Rhode Island,1.97
550,Providence,2831,41.74461,-71.58442,Hope,Rhode Island,1.41
551,Washington,2832,41.50469,-71.72807,Hope Valley,Rhode Island,2.3
552,Washington,2833,41.48117,-71.77787,Hopkinton,Rhode Island,1.45
553,Newport,2835,41.51479,-71.37742,Jamestown,Rhode Island,1.34
554,Washington,2836,41.45145,-71.62027,Kenyon,Rhode Island,2.13
555,Newport,2837,41.51524,-71.16455,Little Compton,Rhode Island,1.6
556,Providence,2838,41.96552,-71.47628,Manville,Rhode Island,1.62
557,Providence,2839,41.9433,-71.64581,Mapleville,Rhode Island,1.68
558,Newport,2840,41.47838,-71.31993,Newport,Rhode Island,1.85
559,Newport,2841,41.51261,-71.32522,Newport,Rhode Island,3.33
560,Newport,2842,41.51739,-71.27667,Middletown,Rhode Island,1.17
561,Washington,2852,41.58809,-71.46094,North Kingstown,Rhode Island,1.68
562,Providence,2857,41.82705,-71.63083,North Scituate,Rhode Island,1.36
563,Providence,2858,41.96354,-71.64893,Oakland,Rhode Island,2.51
564,Providence,2859,41.9665,-71.7464,Pascoag,Rhode Island,1.98
565,Providence,2860,41.87036,-71.38855,Pawtucket,Rhode Island,1.37
566,Providence,2861,41.87863,-71.35228,Pawtucket,Rhode Island,1.57
567,Providence,2863,41.89005,-71.39336,Central Falls,Rhode Island,1.82
568,Providence,2864,41.97025,-71.41978,Cumberland,Rhode Island,1.49
569,Providence,2865,41.91251,-71.44822,Lincoln,Rhode Island,1.47
570,Newport,2871,41.58384,-71.2564,Portsmouth,Rhode Island,1.56
571,Newport,2872,41.61718,-71.32886,Prudence Island,Rhode Island,1.47
572,Washington,2873,41.5257,-71.77734,Rockville,Rhode Island,1.24
573,Washington,2874,41.51543,-71.46985,Saunderstown,Rhode Island,1.4
574,Washington,2875,41.46052,-71.63848,Shannock,Rhode Island,1.62
575,Providence,2876,41.99801,-71.58301,Slatersville,Rhode Island,1.65
576,Newport,2878,41.60905,-71.17413,Tiverton,Rhode Island,1.41
577,Washington,2879,41.42865,-71.53837,Wakefield,Rhode Island,2.23
578,Washington,2881,41.4825,-71.52694,Kingston,Rhode Island,1.21
579,Washington,2882,41.4253,-71.46816,Narragansett,Rhode Island,2.04
580,Bristol,2885,41.72821,-71.26287,Warren,Rhode Island,2.36
581,Kent,2886,41.70493,-71.45892,Warwick,Rhode Island,1.48
582,Kent,2888,41.74909,-71.41123,Warwick,Rhode Island,1.69
583,Kent,2889,41.70602,-71.39106,Warwick,Rhode Island,2.08
584,Washington,2891,41.36043,-71.79429,Westerly,Rhode Island,2.19
585,Washington,2892,41.50226,-71.60174,West Kingston,Rhode Island,1.47
586,Kent,2893,41.69856,-71.51566,West Warwick,Rhode Island,1.84
587,Washington,2894,41.44761,-71.69759,Wood River Junction,Rhode Island,1.55
588,Providence,2895,42.00103,-71.49923,Woonsocket,Rhode Island,1.53
589,Providence,2896,41.97285,-71.55027,North Smithfield,Rhode Island,1.59
590,Washington,2898,41.52184,-71.67166,Wyoming,Rhode Island,1.65
591,Providence,2903,41.81902,-71.41003,Providence,Rhode Island,2.9
592,Providence,2904,41.86058,-71.43539,Providence,Rhode Island,1.59
593,Providence,2905,41.78769,-71.39886,Providence,Rhode Island,1.48
594,Providence,2906,41.83964,-71.38963,Providence,Rhode Island,1.22
595,Providence,2907,41.79867,-71.42581,Providence,Rhode Island,1.65
596,Providence,2908,41.83877,-71.43926,Providence,Rhode Island,1.39
597,Providence,2909,41.81825,-71.45078,Providence,Rhode Island,1.6
598,Providence,2910,41.77552,-71.43564,Cranston,Rhode Island,1.54
599,Providence,2911,41.85467,-71.47325,North Providence,Rhode Island,1.74
600,Providence,2912,41.82783,-71.39959,Providence,Rhode Island,1.29
601,Providence,2914,41.81326,-71.36608,East Providence,Rhode Island,1.49
602,Providence,2915,41.77725,-71.34906,Riverside,Rhode Island,1.4
603,Providence,2916,41.84438,-71.35258,Rumford,Rhode Island,1.37
604,Providence,2917,41.90615,-71.52365,Smithfield,Rhode Island,1.68
605,Providence,2919,41.82733,-71.52002,Johnston,Rhode Island,1.6
606,Providence,2920,41.76719,-71.4655,Cranston,Rhode Island,1.45
607,Providence,2921,41.76292,-71.51571,Cranston,Rhode Island,1.32
608,Hillsborough,3031,42.87056,-71.60683,Amherst,New Hampshire,1.71
609,Rockingham,3032,42.99063,-71.34383,Auburn,New Hampshire,1.37
610,Hillsborough,3033,42.74643,-71.67054,Brookline,New Hampshire,1.84
611,Rockingham,3034,43.06269,-71.31106,Candia,New Hampshire,2.04
612,Rockingham,3036,42.96719,-71.25083,Chester,New Hampshire,1.65
613,Rockingham,3037,43.1395,-71.2535,Deerfield,New Hampshire,1.91
614,Rockingham,3038,42.88867,-71.27932,Derry,New Hampshire,1.6
615,Rockingham,3042,43.05009,-71.07467,Epping,New Hampshire,1.5
616,Hillsborough,3043,42.99581,-71.81514,Francestown,New Hampshire,1.9
617,Rockingham,3044,42.98899,-71.12494,Fremont,New Hampshire,1.92
618,Hillsborough,3045,43.01994,-71.57035,Goffstown,New Hampshire,2.11
619,Merrimack,3046,43.10178,-71.60548,Dunbarton,New Hampshire,1.83
620,Hillsborough,3047,42.94029,-71.87053,Greenfield,New Hampshire,1.8
621,Hillsborough,3048,42.74668,-71.76268,Greenville,New Hampshire,1.84
622,Hillsborough,3049,42.7494,-71.58338,Hollis,New Hampshire,1.72
623,Hillsborough,3051,42.76394,-71.40716,Hudson,New Hampshire,1.78
624,Hillsborough,3052,42.84302,-71.455,Litchfield,New Hampshire,1.84
625,Rockingham,3053,42.87927,-71.38702,Londonderry,New Hampshire,1.4
626,Hillsborough,3054,42.85471,-71.51878,Merrimack,New Hampshire,1.67
627,Hillsborough,3055,42.81783,-71.67361,Milford,New Hampshire,1.68
628,Hillsborough,3057,42.90265,-71.6861,Mont Vernon,New Hampshire,1.4
629,Hillsborough,3060,42.74135,-71.45936,Nashua,New Hampshire,1.72
630,Hillsborough,3062,42.72212,-71.49556,Nashua,New Hampshire,1.61
631,Hillsborough,3063,42.7795,-71.51939,Nashua,New Hampshire,1.83
632,Hillsborough,3064,42.77886,-71.47466,Nashua,New Hampshire,1.85
633,Hillsborough,3070,42.97702,-71.68664,New Boston,New Hampshire,2.17
634,Hillsborough,3071,42.74892,-71.8747,New Ipswich,New Hampshire,1.79
635,Hillsborough,3076,42.73354,-71.324,Pelham,New Hampshire,1.72
636,Rockingham,3077,43.03219,-71.19945,Raymond,New Hampshire,1.8
637,Rockingham,3079,42.79023,-71.22024,Salem,New Hampshire,1.72
638,Hillsborough,3082,42.90197,-71.77545,Lyndeborough,New Hampshire,1.74
639,Hillsborough,3084,42.82856,-71.85495,Temple,New Hampshire,2.11
640,Hillsborough,3086,42.82741,-71.76967,Wilton,New Hampshire,2.41
641,Rockingham,3087,42.80758,-71.29945,Windham,New Hampshire,1.57
642,Hillsborough,3101,42.98881,-71.4659,Manchester,New Hampshire,2.29
643,Hillsborough,3102,43.00797,-71.49134,Manchester,New Hampshire,2.29
644,Hillsborough,3103,42.95536,-71.44463,Manchester,New Hampshire,1.93
645,Hillsborough,3104,43.00926,-71.4411,Manchester,New Hampshire,1.56
646,Merrimack,3106,43.07097,-71.43651,Hooksett,New Hampshire,1.97
647,Hillsborough,3109,42.96594,-71.40167,Manchester,New Hampshire,1.23
648,Hillsborough,3110,42.94065,-71.53023,Bedford,New Hampshire,1.6
649,Grafton,3215,44.03605,-71.48109,Waterville Valley,New Hampshire,2.44
650,Merrimack,3216,43.44656,-71.79374,Andover,New Hampshire,2.13
651,Grafton,3217,43.71492,-71.63033,Ashland,New Hampshire,2.1
652,Belknap,3218,43.33465,-71.28803,Barnstead,New Hampshire,2.36
653,Belknap,3220,43.46793,-71.4758,Belmont,New Hampshire,2.23
654,Merrimack,3221,43.25482,-71.96122,Bradford,New Hampshire,2.62
655,Grafton,3222,43.62895,-71.78234,Bristol,New Hampshire,2.26
656,Grafton,3223,43.84784,-71.67597,Campton,New Hampshire,2.07
657,Merrimack,3224,43.35171,-71.54691,Canterbury,New Hampshire,1.8
658,Belknap,3225,43.36001,-71.23828,Center Barnstead,New Hampshire,2.0
659,Belknap,3226,43.70259,-71.51086,Center Harbor,New Hampshire,1.66
660,Merrimack,3229,43.19792,-71.69677,Contoocook,New Hampshire,1.94
661,Merrimack,3230,43.52685,-71.8622,Danbury,New Hampshire,2.49
662,Merrimack,3231,43.45555,-71.75551,East Andover,New Hampshire,2.54
663,Merrimack,3233,43.42325,-71.93322,Elkins,New Hampshire,2.76
664,Merrimack,3234,43.21484,-71.33914,Epsom,New Hampshire,2.11
665,Merrimack,3235,43.44831,-71.67208,Franklin,New Hampshire,1.93
666,Belknap,3237,43.42997,-71.38233,Gilmanton,New Hampshire,1.88
667,Grafton,3238,43.98168,-71.88701,Glencliff,New Hampshire,4.88
668,Grafton,3240,43.57599,-71.97221,Grafton,New Hampshire,2.46
669,Grafton,3241,43.71149,-71.81915,Hebron,New Hampshire,2.79
670,Merrimack,3242,43.17365,-71.8224,Henniker,New Hampshire,1.78
671,Merrimack,3243,43.5276,-71.7644,Hill,New Hampshire,2.04
672,Hillsborough,3244,43.11822,-71.9192,Hillsborough,New Hampshire,2.26
673,Grafton,3245,43.75026,-71.58852,Holderness,New Hampshire,2.12
674,Belknap,3246,43.57239,-71.4775,Laconia,New Hampshire,2.42
675,Belknap,3249,43.55806,-71.38505,Gilford,New Hampshire,1.72
676,Grafton,3251,44.0796,-71.65276,Lincoln,New Hampshire,2.6
677,Belknap,3253,43.63193,-71.49749,Meredith,New Hampshire,1.74
678,Carroll,3254,43.72505,-71.37782,Moultonborough,New Hampshire,1.69
679,Merrimack,3255,43.3149,-72.02795,Newbury,New Hampshire,2.11
680,Belknap,3256,43.62425,-71.63514,New Hampton,New Hampshire,2.05
681,Merrimack,3257,43.41768,-71.99101,New London,New Hampshire,1.57
682,Merrimack,3258,43.25744,-71.39956,Chichester,New Hampshire,1.71
